"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"MDNS-In-UDP-Private-Active","MDNS-In-UDP-Private-Active","mDNS (UDP-In)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37303","MDNS-In-UDP-Private-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-In-UDP-Private-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","2","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-In-UDP-Domain-Active","MDNS-In-UDP-Domain-Active","mDNS (UDP-In)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37303","MDNS-In-UDP-Domain-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-In-UDP-Domain-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","1","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-In-UDP-Public-Active","MDNS-In-UDP-Public-Active","mDNS (UDP-In)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37303","MDNS-In-UDP-Public-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-In-UDP-Public-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","4","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-Out-UDP-Private-Active","MDNS-Out-UDP-Private-Active","mDNS (UDP-Out)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Private","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37305","MDNS-Out-UDP-Private-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-Out-UDP-Private-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","2","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-Out-UDP-Domain-Active","MDNS-Out-UDP-Domain-Active","mDNS (UDP-Out)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37305","MDNS-Out-UDP-Domain-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-Out-UDP-Domain-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","1","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-Out-UDP-Public-Active","MDNS-Out-UDP-Public-Active","mDNS (UDP-Out)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37305","MDNS-Out-UDP-Public-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-Out-UDP-Public-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","4","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"WINRM-HTTP-In-TCP-NoScope","WINRM-HTTP-In-TCP-NoScope","Windows Remote Management (HTTP-In)","@FirewallAPI.dll,-30267","False","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Remote Management via WS-Management. [TCP 5985]","@FirewallAPI.dll,-30253","WINRM-HTTP-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WINRM-HTTP-In-TCP-NoScope","2",,"",,,"3","","","Windows Remote Management","False","False",,"System.String[]","PersistentStore","3","@FirewallAPI.dll,-30267","65536",
"WINRM-HTTP-In-TCP","WINRM-HTTP-In-TCP","Windows Remote Management (HTTP-In)","@FirewallAPI.dll,-30267","False","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Remote Management via WS-Management. [TCP 5985]","@FirewallAPI.dll,-30253","WINRM-HTTP-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WINRM-HTTP-In-TCP","2",,"",,,"3","","","Windows Remote Management","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-30267","65536",
"WINRM-HTTP-Compat-In-TCP-NoScope","WINRM-HTTP-Compat-In-TCP-NoScope","Windows Remote Management - Compatibility Mode (HTTP-In)","@FirewallAPI.dll,-30252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Compatibility mode inbound rule for Windows Remote Management via WS-Management. [TCP 80]","@FirewallAPI.dll,-35001","WINRM-HTTP-Compat-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WINRM-HTTP-Compat-In-TCP-NoScope","2",,"",,,"3","","","Windows Remote Management (Compatibility)","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-30252","65536",
"WINRM-HTTP-Compat-In-TCP","WINRM-HTTP-Compat-In-TCP","Windows Remote Management - Compatibility Mode (HTTP-In)","@FirewallAPI.dll,-30252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Compatibility mode inbound rule for Windows Remote Management via WS-Management. [TCP 80]","@FirewallAPI.dll,-35001","WINRM-HTTP-Compat-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WINRM-HTTP-Compat-In-TCP","2",,"",,,"3","","","Windows Remote Management (Compatibility)","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-30252","65536",
"Microsoft-Windows-WLANSvc-ASP-CP-In","Microsoft-Windows-WLANSvc-ASP-CP-In","WFD ASP Coordination Protocol (UDP-In)","@wlansvc.dll,-36864","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for WLAN Service to allow coordination protocol for WFD Service sessions [UDP 7235]","@wlansvc.dll,-37376","Microsoft-Windows-WLANSvc-ASP-CP-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-WLANSvc-ASP-CP-In","2",,"",,,"3","","","WLAN Service - WFD Application Services Platform Coordination Protocol (Uses UDP)","False","False",,"System.String[]","PersistentStore","0","@wlansvc.dll,-36864","65536",
"Microsoft-Windows-WLANSvc-ASP-CP-Out","Microsoft-Windows-WLANSvc-ASP-CP-Out","WFD ASP Coordination Protocol (UDP-Out)","@wlansvc.dll,-36864","True","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for WLAN Service to allow coordination protocol for WFD Service sessions [UDP 7235]","@wlansvc.dll,-37377","Microsoft-Windows-WLANSvc-ASP-CP-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-WLANSvc-ASP-CP-Out","2",,"",,,"3","","","WLAN Service - WFD Application Services Platform Coordination Protocol (Uses UDP)","False","False",,"System.String[]","PersistentStore","0","@wlansvc.dll,-36864","65536",
"WMP-In-UDP-x86","WMP-In-UDP-x86","Windows Media Player x86 (UDP-In)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31023","WMP-In-UDP-x86",,,"2",,"3","MSFT|FW|FirewallRule|WMP-In-UDP-x86","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-UDP-x86","WMP-Out-UDP-x86","Windows Media Player x86 (UDP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31024","WMP-Out-UDP-x86",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-UDP-x86","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-TCP-x86","WMP-Out-TCP-x86","Windows Media Player x86 (TCP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow TCP/HTTP Media Streaming. [TCP]","@FirewallAPI.dll,-31025","WMP-Out-TCP-x86",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-TCP-x86","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-In-UDP","WMP-In-UDP","Windows Media Player (UDP-In)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31003","WMP-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMP-In-UDP","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-UDP","WMP-Out-UDP","Windows Media Player (UDP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31007","WMP-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-UDP","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-TCP","WMP-Out-TCP","Windows Media Player (TCP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow TCP/HTTP Media Streaming. [TCP]","@FirewallAPI.dll,-31011","WMP-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-TCP","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"RemoteDesktop-UserMode-In-TCP","RemoteDesktop-UserMode-In-TCP","Remote Desktop - User Mode (TCP-In)","@FirewallAPI.dll,-28752","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Remote Desktop service to allow RDP traffic. [TCP 3389]","@FirewallAPI.dll,-28775","RemoteDesktop-UserMode-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteDesktop-UserMode-In-TCP","2",,"",,,"3","","","Remote Desktop","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-28752","65536",
"RemoteDesktop-UserMode-In-UDP","RemoteDesktop-UserMode-In-UDP","Remote Desktop - User Mode (UDP-In)","@FirewallAPI.dll,-28752","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Remote Desktop service to allow RDP traffic. [UDP 3389]","@FirewallAPI.dll,-28776","RemoteDesktop-UserMode-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteDesktop-UserMode-In-UDP","2",,"",,,"3","","","Remote Desktop","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-28752","65536",
"RemoteDesktop-Shadow-In-TCP","RemoteDesktop-Shadow-In-TCP","Remote Desktop - Shadow (TCP-In)","@FirewallAPI.dll,-28752","False","Any","System.String[]","Inbound","Allow","DeferToApp","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Remote Desktop service to allow shadowing of an existing Remote Desktop session. (TCP-In)","@FirewallAPI.dll,-28778","RemoteDesktop-Shadow-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteDesktop-Shadow-In-TCP","2",,"",,,"3","","","Remote Desktop","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-28752","65536",
"RemoteDesktop-In-TCP-WS","RemoteDesktop-In-TCP-WS","Remote Desktop - (TCP-WS-In)","@FirewallAPI.dll,-28782","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Remote Desktop service to allow RDP over WebSocket traffic. [TCP 3387]","@FirewallAPI.dll,-28780","RemoteDesktop-In-TCP-WS",,,"2",,"3","MSFT|FW|FirewallRule|RemoteDesktop-In-TCP-WS","2",,"",,,"3","","","Remote Desktop (WebSocket)","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-28782","65536",
"RemoteDesktop-In-TCP-WSS","RemoteDesktop-In-TCP-WSS","Remote Desktop - (TCP-WSS-In)","@FirewallAPI.dll,-28782","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Remote Desktop service to allow RDP traffic over secure WebSocket. [TCP 3392]","@FirewallAPI.dll,-28783","RemoteDesktop-In-TCP-WSS",,,"2",,"3","MSFT|FW|FirewallRule|RemoteDesktop-In-TCP-WSS","2",,"",,,"3","","","Remote Desktop (WebSocket)","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-28782","65536",
"WMPNSS-QWave-In-UDP-NoScope","WMPNSS-QWave-In-UDP-NoScope","Windows Media Player Network Sharing Service (qWave-UDP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-31253","WMPNSS-QWave-In-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-In-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-Out-UDP-NoScope","WMPNSS-QWave-Out-UDP-NoScope","Windows Media Player Network Sharing Service (qWave-UDP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-31257","WMPNSS-QWave-Out-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-Out-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-In-TCP-NoScope","WMPNSS-QWave-In-TCP-NoScope","Windows Media Player Network Sharing Service (qWave-TCP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-31261","WMPNSS-QWave-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-In-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-Out-TCP-NoScope","WMPNSS-QWave-Out-TCP-NoScope","Windows Media Player Network Sharing Service (qWave-TCP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-31265","WMPNSS-QWave-Out-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-Out-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-HTTPSTR-In-TCP-NoScope","WMPNSS-HTTPSTR-In-TCP-NoScope","Windows Media Player Network Sharing Service (HTTP-Streaming-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10243]","@FirewallAPI.dll,-31285","WMPNSS-HTTPSTR-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-HTTPSTR-In-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-HTTPSTR-Out-TCP-NoScope","WMPNSS-HTTPSTR-Out-TCP-NoScope","Windows Media Player Network Sharing Service (HTTP-Streaming-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10243]","@FirewallAPI.dll,-31289","WMPNSS-HTTPSTR-Out-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-HTTPSTR-Out-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-WMP-In-UDP-NoScope","WMPNSS-WMP-In-UDP-NoScope","Windows Media Player Network Sharing Service (Streaming-UDP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31293","WMPNSS-WMP-In-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-In-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
